Combination,Mean
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (98.875000005, 99.250000005), (100.857142858, 101.285714285))",99.189732145625
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (98.875000005, 99.250000005), (101.285714286, 101.714285714))",99.29687500275
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (98.875000005, 99.250000005), (101.714285715, 102.142857143))",99.40401786
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (98.875000005, 99.250000005), (102.142857144, 102.571428571))",99.511160717125
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (98.875000005, 99.250000005), (102.571428572, 103.0))",99.61830357425
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (99.250000006, 99.625000006), (99.625000007, 100.0))",98.96875000387499
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (99.250000006, 99.625000006), (100.000000001, 100.428571428))",99.06919643162499
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (99.250000006, 99.625000006), (100.428571429, 100.857142857))",99.17633928875
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (99.250000006, 99.625000006), (100.857142858, 101.285714285))",99.283482145875
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (99.250000006, 99.625000006), (101.285714286, 101.714285714))",99.390625003
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (99.250000006, 99.625000006), (101.714285715, 102.142857143))",99.49776786025
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (99.250000006, 99.625000006), (102.142857144, 102.571428571))",99.60491071737499
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (99.250000006, 99.625000006), (102.571428572, 103.0))",99.7120535745
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (99.625000007, 100.0), (100.000000001, 100.428571428))",99.162946431
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (99.625000007, 100.0), (100.428571429, 100.857142857))",99.270089288125
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (99.625000007, 100.0), (100.857142858, 101.285714285))",99.37723214525
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (99.625000007, 100.0), (101.285714286, 101.714285714))",99.484375002375
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (99.625000007, 100.0), (101.714285715, 102.142857143))",99.591517859625
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (99.625000007, 100.0), (102.142857144, 102.571428571))",99.69866071675
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (99.625000007, 100.0), (102.571428572, 103.0))",99.80580357387501
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (100.000000001, 100.428571428), (100.428571429, 100.857142857))",99.37053571587501
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (100.000000001, 100.428571428), (100.857142858, 101.285714285))",99.477678573
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (100.000000001, 100.428571428), (101.285714286, 101.714285714))",99.584821430125
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (100.000000001, 100.428571428), (101.714285715, 102.142857143))",99.691964287375
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (100.000000001, 100.428571428), (102.142857144, 102.571428571))",99.7991071445
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (100.000000001, 100.428571428), (102.571428572, 103.0))",99.90625000162501
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (100.428571429, 100.857142857), (100.857142858, 101.285714285))",99.584821430125
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (100.428571429, 100.857142857), (101.285714286, 101.714285714))",99.69196428725
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (100.428571429, 100.857142857), (101.714285715, 102.142857143))",99.7991071445
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (100.428571429, 100.857142857), (102.142857144, 102.571428571))",99.90625000162501
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (100.428571429, 100.857142857), (102.571428572, 103.0))",100.01339285875
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (100.857142858, 101.285714285), (101.285714286, 101.714285714))",99.799107144375
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (100.857142858, 101.285714285), (101.714285715, 102.142857143))",99.906250001625
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (100.857142858, 101.285714285), (102.142857144, 102.571428571))",100.01339285875
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (100.857142858, 101.285714285), (102.571428572, 103.0))",100.12053571587501
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (101.285714286, 101.714285714), (101.714285715, 102.142857143))",100.01339285875
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (101.285714286, 101.714285714), (102.142857144, 102.571428571))",100.12053571587501
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (101.285714286, 101.714285714), (102.571428572, 103.0))",100.22767857299999
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (101.714285715, 102.142857143), (102.142857144, 102.571428571))",100.22767857312499
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (101.714285715, 102.142857143), (102.571428572, 103.0))",100.33482143025
"((97.750000002, 98.125000002), (98.500000004, 98.875000004), (102.142857144, 102.571428571), (102.571428572, 103.0))",100.44196428737501
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (99.250000006, 99.625000006), (99.625000007, 100.0))",99.06250000412498
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (99.250000006, 99.625000006), (100.000000001, 100.428571428))",99.16294643187499
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (99.250000006, 99.625000006), (100.428571429, 100.857142857))",99.270089289
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (99.250000006, 99.625000006), (100.857142858, 101.285714285))",99.377232146125
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (99.250000006, 99.625000006), (101.285714286, 101.714285714))",99.48437500325
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (99.250000006, 99.625000006), (101.714285715, 102.142857143))",99.59151786049999
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (99.250000006, 99.625000006), (102.142857144, 102.571428571))",99.69866071762499
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (99.250000006, 99.625000006), (102.571428572, 103.0))",99.80580357475
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (99.625000007, 100.0), (100.000000001, 100.428571428))",99.25669643124999
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (99.625000007, 100.0), (100.428571429, 100.857142857))",99.363839288375
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (99.625000007, 100.0), (100.857142858, 101.285714285))",99.4709821455
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (99.625000007, 100.0), (101.285714286, 101.714285714))",99.578125002625
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (99.625000007, 100.0), (101.714285715, 102.142857143))",99.685267859875
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (99.625000007, 100.0), (102.142857144, 102.571428571))",99.792410717
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (99.625000007, 100.0), (102.571428572, 103.0))",99.89955357412501
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (100.000000001, 100.428571428), (100.428571429, 100.857142857))",99.464285716125
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (100.000000001, 100.428571428), (100.857142858, 101.285714285))",99.57142857325
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (100.000000001, 100.428571428), (101.285714286, 101.714285714))",99.678571430375
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (100.000000001, 100.428571428), (101.714285715, 102.142857143))",99.785714287625
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (100.000000001, 100.428571428), (102.142857144, 102.571428571))",99.89285714475
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (100.000000001, 100.428571428), (102.571428572, 103.0))",100.00000000187501
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (100.428571429, 100.857142857), (100.857142858, 101.285714285))",99.678571430375
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (100.428571429, 100.857142857), (101.285714286, 101.714285714))",99.7857142875
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (100.428571429, 100.857142857), (101.714285715, 102.142857143))",99.89285714475
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (100.428571429, 100.857142857), (102.142857144, 102.571428571))",100.00000000187501
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (100.428571429, 100.857142857), (102.571428572, 103.0))",100.10714285899999
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (100.857142858, 101.285714285), (101.285714286, 101.714285714))",99.892857144625
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (100.857142858, 101.285714285), (101.714285715, 102.142857143))",100.000000001875
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (100.857142858, 101.285714285), (102.142857144, 102.571428571))",100.10714285899999
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (100.857142858, 101.285714285), (102.571428572, 103.0))",100.214285716125
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (101.285714286, 101.714285714), (101.714285715, 102.142857143))",100.10714285899999
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (101.285714286, 101.714285714), (102.142857144, 102.571428571))",100.214285716125
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (101.285714286, 101.714285714), (102.571428572, 103.0))",100.32142857324999
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (101.714285715, 102.142857143), (102.142857144, 102.571428571))",100.32142857337499
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (101.714285715, 102.142857143), (102.571428572, 103.0))",100.4285714305
"((97.750000002, 98.125000002), (98.875000005, 99.250000005), (102.142857144, 102.571428571), (102.571428572, 103.0))",100.53571428762501
"((97.750000002, 98.125000002), (99.250000006, 99.625000006), (99.625000007, 100.0), (100.000000001, 100.428571428))",99.35044643149999
"((97.750000002, 98.125000002), (99.250000006, 99.625000006), (99.625000007, 100.0), (100.428571429, 100.857142857))",99.457589288625
"((97.750000002, 98.125000002), (99.250000006, 99.625000006), (99.625000007, 100.0), (100.857142858, 101.285714285))",99.56473214575
"((97.750000002, 98.125000002), (99.250000006, 99.625000006), (99.625000007, 100.0), (101.285714286, 101.714285714))",99.671875002875
"((97.750000002, 98.125000002), (99.250000006, 99.625000006), (99.625000007, 100.0), (101.714285715, 102.142857143))",99.779017860125
"((97.750000002, 98.125000002), (99.250000006, 99.625000006), (99.625000007, 100.0), (102.142857144, 102.571428571))",99.88616071725
"((97.750000002, 98.125000002), (99.250000006, 99.625000006), (99.625000007, 100.0), (102.571428572, 103.0))",99.993303574375
"((97.750000002, 98.125000002), (99.250000006, 99.625000006), (100.000000001, 100.428571428), (100.428571429, 100.857142857))",99.558035716375
"((97.750000002, 98.125000002), (99.250000006, 99.625000006), (100.000000001, 100.428571428), (100.857142858, 101.285714285))",99.6651785735
"((97.750000002, 98.125000002), (99.250000006, 99.625000006), (100.000000001, 100.428571428), (101.285714286, 101.714285714))",99.772321430625
"((97.750000002, 98.125000002), (99.250000006, 99.625000006), (100.000000001, 100.428571428), (101.714285715, 102.142857143))",99.879464287875
"((97.750000002, 98.125000002), (99.250000006, 99.625000006), (100.000000001, 100.428571428), (102.142857144, 102.571428571))",99.986607145
"((97.750000002, 98.125000002), (99.250000006, 99.625000006), (100.000000001, 100.428571428), (102.571428572, 103.0))",100.093750002125
"((97.750000002, 98.125000002), (99.250000006, 99.625000006), (100.428571429, 100.857142857), (100.857142858, 101.285714285))",99.772321430625
"((97.750000002, 98.125000002), (99.250000006, 99.625000006), (100.428571429, 100.857142857), (101.285714286, 101.714285714))",99.87946428775
"((97.750000002, 98.125000002), (99.250000006, 99.625000006), (100.428571429, 100.857142857), (101.714285715, 102.142857143))",99.986607145
"((97.750000002, 98.125000002), (99.250000006, 99.625000006), (100.428571429, 100.857142857), (102.142857144, 102.571428571))",100.093750002125
"((97.750000002, 98.125000002), (99.250000006, 99.625000006), (100.428571429, 100.857142857), (102.571428572, 103.0))",100.20089285924999
"((97.750000002, 98.125000002), (99.250000006, 99.625000006), (100.857142858, 101.285714285), (101.285714286, 101.714285714))",99.986607144875
"((97.750000002, 98.125000002), (99.250000006, 99.625000006), (100.857142858, 101.285714285), (101.714285715, 102.142857143))",100.09375000212499
"((97.750000002, 98.125000002), (99.250000006, 99.625000006), (100.857142858, 101.285714285), (102.142857144, 102.571428571))",100.20089285924999
"((97.750000002, 98.125000002), (99.250000006, 99.625000006), (100.857142858, 101.285714285), (102.571428572, 103.0))",100.308035716375
"((97.750000002, 98.125000002), (99.250000006, 99.625000006), (101.285714286, 101.714285714), (101.714285715, 102.142857143))",100.20089285924999
"((97.750000002, 98.125000002), (99.250000006, 99.625000006), (101.285714286, 101.714285714), (102.142857144, 102.571428571))",100.308035716375
"((97.750000002, 98.125000002), (99.250000006, 99.625000006), (101.285714286, 101.714285714), (102.571428572, 103.0))",100.41517857349999
"((97.750000002, 98.125000002), (99.250000006, 99.625000006), (101.714285715, 102.142857143), (102.142857144, 102.571428571))",100.41517857362498
"((97.750000002, 98.125000002), (99.250000006, 99.625000006), (101.714285715, 102.142857143), (102.571428572, 103.0))",100.52232143075
"((97.750000002, 98.125000002), (99.250000006, 99.625000006), (102.142857144, 102.571428571), (102.571428572, 103.0))",100.62946428787501
"((97.750000002, 98.125000002), (99.625000007, 100.0), (100.000000001, 100.428571428), (100.428571429, 100.857142857))",99.65178571575001
"((97.750000002, 98.125000002), (99.625000007, 100.0), (100.000000001, 100.428571428), (100.857142858, 101.285714285))",99.758928572875
"((97.750000002, 98.125000002), (99.625000007, 100.0), (100.000000001, 100.428571428), (101.285714286, 101.714285714))",99.86607143
"((97.750000002, 98.125000002), (99.625000007, 100.0), (100.000000001, 100.428571428), (101.714285715, 102.142857143))",99.97321428725
"((97.750000002, 98.125000002), (99.625000007, 100.0), (100.000000001, 100.428571428), (102.142857144, 102.571428571))",100.080357144375
"((97.750000002, 98.125000002), (99.625000007, 100.0), (100.000000001, 100.428571428), (102.571428572, 103.0))",100.18750000150001
"((97.750000002, 98.125000002), (99.625000007, 100.0), (100.428571429, 100.857142857), (100.857142858, 101.285714285))",99.86607143
"((97.750000002, 98.125000002), (99.625000007, 100.0), (100.428571429, 100.857142857), (101.285714286, 101.714285714))",99.973214287125
"((97.750000002, 98.125000002), (99.625000007, 100.0), (100.428571429, 100.857142857), (101.714285715, 102.142857143))",100.080357144375
"((97.750000002, 98.125000002), (99.625000007, 100.0), (100.428571429, 100.857142857), (102.142857144, 102.571428571))",100.18750000150001
"((97.750000002, 98.125000002), (99.625000007, 100.0), (100.428571429, 100.857142857), (102.571428572, 103.0))",100.294642858625
"((97.750000002, 98.125000002), (99.625000007, 100.0), (100.857142858, 101.285714285), (101.285714286, 101.714285714))",100.08035714425
"((97.750000002, 98.125000002), (99.625000007, 100.0), (100.857142858, 101.285714285), (101.714285715, 102.142857143))",100.1875000015
"((97.750000002, 98.125000002), (99.625000007, 100.0), (100.857142858, 101.285714285), (102.142857144, 102.571428571))",100.294642858625
"((97.750000002, 98.125000002), (99.625000007, 100.0), (100.857142858, 101.285714285), (102.571428572, 103.0))",100.40178571575001
"((97.750000002, 98.125000002), (99.625000007, 100.0), (101.285714286, 101.714285714), (101.714285715, 102.142857143))",100.294642858625
"((97.750000002, 98.125000002), (99.625000007, 100.0), (101.285714286, 101.714285714), (102.142857144, 102.571428571))",100.40178571575001
"((97.750000002, 98.125000002), (99.625000007, 100.0), (101.285714286, 101.714285714), (102.571428572, 103.0))",100.50892857287499
"((97.750000002, 98.125000002), (99.625000007, 100.0), (101.714285715, 102.142857143), (102.142857144, 102.571428571))",100.50892857299999
"((97.750000002, 98.125000002), (99.625000007, 100.0), (101.714285715, 102.142857143), (102.571428572, 103.0))",100.616071430125
"((97.750000002, 98.125000002), (99.625000007, 100.0), (102.142857144, 102.571428571), (102.571428572, 103.0))",100.72321428725002
"((97.750000002, 98.125000002), (100.000000001, 100.428571428), (100.428571429, 100.857142857), (100.857142858, 101.285714285))",99.96651785775
"((97.750000002, 98.125000002), (100.000000001, 100.428571428), (100.428571429, 100.857142857), (101.285714286, 101.714285714))",100.073660714875
"((97.750000002, 98.125000002), (100.000000001, 100.428571428), (100.428571429, 100.857142857), (101.714285715, 102.142857143))",100.180803572125
"((97.750000002, 98.125000002), (100.000000001, 100.428571428), (100.428571429, 100.857142857), (102.142857144, 102.571428571))",100.28794642925001
"((97.750000002, 98.125000002), (100.000000001, 100.428571428), (100.428571429, 100.857142857), (102.571428572, 103.0))",100.395089286375
"((97.750000002, 98.125000002), (100.000000001, 100.428571428), (100.857142858, 101.285714285), (101.285714286, 101.714285714))",100.180803572
"((97.750000002, 98.125000002), (100.000000001, 100.428571428), (100.857142858, 101.285714285), (101.714285715, 102.142857143))",100.28794642925
"((97.750000002, 98.125000002), (100.000000001, 100.428571428), (100.857142858, 101.285714285), (102.142857144, 102.571428571))",100.395089286375
"((97.750000002, 98.125000002), (100.000000001, 100.428571428), (100.857142858, 101.285714285), (102.571428572, 103.0))",100.50223214350001
"((97.750000002, 98.125000002), (100.000000001, 100.428571428), (101.285714286, 101.714285714), (101.714285715, 102.142857143))",100.395089286375
"((97.750000002, 98.125000002), (100.000000001, 100.428571428), (101.285714286, 101.714285714), (102.142857144, 102.571428571))",100.50223214350001
"((97.750000002, 98.125000002), (100.000000001, 100.428571428), (101.285714286, 101.714285714), (102.571428572, 103.0))",100.609375000625
"((97.750000002, 98.125000002), (100.000000001, 100.428571428), (101.714285715, 102.142857143), (102.142857144, 102.571428571))",100.60937500074999
"((97.750000002, 98.125000002), (100.000000001, 100.428571428), (101.714285715, 102.142857143), (102.571428572, 103.0))",100.716517857875
"((97.750000002, 98.125000002), (100.000000001, 100.428571428), (102.142857144, 102.571428571), (102.571428572, 103.0))",100.82366071500002
"((97.750000002, 98.125000002), (100.428571429, 100.857142857), (100.857142858, 101.285714285), (101.285714286, 101.714285714))",100.287946429125
"((97.750000002, 98.125000002), (100.428571429, 100.857142857), (100.857142858, 101.285714285), (101.714285715, 102.142857143))",100.395089286375
"((97.750000002, 98.125000002), (100.428571429, 100.857142857), (100.857142858, 101.285714285), (102.142857144, 102.571428571))",100.50223214350001
"((97.750000002, 98.125000002), (100.428571429, 100.857142857), (100.857142858, 101.285714285), (102.571428572, 103.0))",100.609375000625
"((97.750000002, 98.125000002), (100.428571429, 100.857142857), (101.285714286, 101.714285714), (101.714285715, 102.142857143))",100.5022321435
"((97.750000002, 98.125000002), (100.428571429, 100.857142857), (101.285714286, 101.714285714), (102.142857144, 102.571428571))",100.609375000625
"((97.750000002, 98.125000002), (100.428571429, 100.857142857), (101.285714286, 101.714285714), (102.571428572, 103.0))",100.71651785775
"((97.750000002, 98.125000002), (100.428571429, 100.857142857), (101.714285715, 102.142857143), (102.142857144, 102.571428571))",100.716517857875
"((97.750000002, 98.125000002), (100.428571429, 100.857142857), (101.714285715, 102.142857143), (102.571428572, 103.0))",100.82366071499999
"((97.750000002, 98.125000002), (100.428571429, 100.857142857), (102.142857144, 102.571428571), (102.571428572, 103.0))",100.930803572125
"((97.750000002, 98.125000002), (100.857142858, 101.285714285), (101.285714286, 101.714285714), (101.714285715, 102.142857143))",100.609375000625
"((97.750000002, 98.125000002), (100.857142858, 101.285714285), (101.285714286, 101.714285714), (102.142857144, 102.571428571))",100.71651785775
"((97.750000002, 98.125000002), (100.857142858, 101.285714285), (101.285714286, 101.714285714), (102.571428572, 103.0))",100.82366071487499
"((97.750000002, 98.125000002), (100.857142858, 101.285714285), (101.714285715, 102.142857143), (102.142857144, 102.571428571))",100.82366071499999
"((97.750000002, 98.125000002), (100.857142858, 101.285714285), (101.714285715, 102.142857143), (102.571428572, 103.0))",100.930803572125
"((97.750000002, 98.125000002), (100.857142858, 101.285714285), (102.142857144, 102.571428571), (102.571428572, 103.0))",101.03794642925001
"((97.750000002, 98.125000002), (101.285714286, 101.714285714), (101.714285715, 102.142857143), (102.142857144, 102.571428571))",100.930803572125
"((97.750000002, 98.125000002), (101.285714286, 101.714285714), (101.714285715, 102.142857143), (102.571428572, 103.0))",101.03794642924998
"((97.750000002, 98.125000002), (101.285714286, 101.714285714), (102.142857144, 102.571428571), (102.571428572, 103.0))",101.145089286375
"((97.750000002, 98.125000002), (101.714285715, 102.142857143), (102.142857144, 102.571428571), (102.571428572, 103.0))",101.25223214362501
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (98.875000005, 99.250000005), (99.250000006, 99.625000006))",98.8750000045
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (98.875000005, 99.250000005), (99.625000007, 100.0))",98.96875000387499
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (98.875000005, 99.250000005), (100.000000001, 100.428571428))",99.06919643162499
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (98.875000005, 99.250000005), (100.428571429, 100.857142857))",99.17633928875
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (98.875000005, 99.250000005), (100.857142858, 101.285714285))",99.283482145875
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (98.875000005, 99.250000005), (101.285714286, 101.714285714))",99.390625003
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (98.875000005, 99.250000005), (101.714285715, 102.142857143))",99.49776786025
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (98.875000005, 99.250000005), (102.142857144, 102.571428571))",99.60491071737499
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (98.875000005, 99.250000005), (102.571428572, 103.0))",99.7120535745
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (99.250000006, 99.625000006), (99.625000007, 100.0))",99.06250000412498
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (99.250000006, 99.625000006), (100.000000001, 100.428571428))",99.16294643187499
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (99.250000006, 99.625000006), (100.428571429, 100.857142857))",99.270089289
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (99.250000006, 99.625000006), (100.857142858, 101.285714285))",99.377232146125
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (99.250000006, 99.625000006), (101.285714286, 101.714285714))",99.48437500325
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (99.250000006, 99.625000006), (101.714285715, 102.142857143))",99.59151786049999
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (99.250000006, 99.625000006), (102.142857144, 102.571428571))",99.69866071762499
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (99.250000006, 99.625000006), (102.571428572, 103.0))",99.80580357475
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (99.625000007, 100.0), (100.000000001, 100.428571428))",99.25669643124999
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (99.625000007, 100.0), (100.428571429, 100.857142857))",99.363839288375
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (99.625000007, 100.0), (100.857142858, 101.285714285))",99.4709821455
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (99.625000007, 100.0), (101.285714286, 101.714285714))",99.578125002625
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (99.625000007, 100.0), (101.714285715, 102.142857143))",99.685267859875
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (99.625000007, 100.0), (102.142857144, 102.571428571))",99.792410717
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (99.625000007, 100.0), (102.571428572, 103.0))",99.89955357412501
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (100.000000001, 100.428571428), (100.428571429, 100.857142857))",99.464285716125
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (100.000000001, 100.428571428), (100.857142858, 101.285714285))",99.57142857325
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (100.000000001, 100.428571428), (101.285714286, 101.714285714))",99.678571430375
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (100.000000001, 100.428571428), (101.714285715, 102.142857143))",99.785714287625
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (100.000000001, 100.428571428), (102.142857144, 102.571428571))",99.89285714475
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (100.000000001, 100.428571428), (102.571428572, 103.0))",100.00000000187501
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (100.428571429, 100.857142857), (100.857142858, 101.285714285))",99.678571430375
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (100.428571429, 100.857142857), (101.285714286, 101.714285714))",99.7857142875
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (100.428571429, 100.857142857), (101.714285715, 102.142857143))",99.89285714475
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (100.428571429, 100.857142857), (102.142857144, 102.571428571))",100.00000000187501
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (100.428571429, 100.857142857), (102.571428572, 103.0))",100.10714285899999
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (100.857142858, 101.285714285), (101.285714286, 101.714285714))",99.892857144625
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (100.857142858, 101.285714285), (101.714285715, 102.142857143))",100.000000001875
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (100.857142858, 101.285714285), (102.142857144, 102.571428571))",100.10714285899999
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (100.857142858, 101.285714285), (102.571428572, 103.0))",100.214285716125
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (101.285714286, 101.714285714), (101.714285715, 102.142857143))",100.10714285899999
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (101.285714286, 101.714285714), (102.142857144, 102.571428571))",100.214285716125
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (101.285714286, 101.714285714), (102.571428572, 103.0))",100.32142857324999
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (101.714285715, 102.142857143), (102.142857144, 102.571428571))",100.32142857337499
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (101.714285715, 102.142857143), (102.571428572, 103.0))",100.4285714305
"((98.125000003, 98.500000003), (98.500000004, 98.875000004), (102.142857144, 102.571428571), (102.571428572, 103.0))",100.53571428762501
"((98.125000003, 98.500000003), (98.875000005, 99.250000005), (99.250000006, 99.625000006), (99.625000007, 100.0))",99.15625000437498
"((98.125000003, 98.500000003), (98.875000005, 99.250000005), (99.250000006, 99.625000006), (100.000000001, 100.428571428))",99.25669643212498
"((98.125000003, 98.500000003), (98.875000005, 99.250000005), (99.250000006, 99.625000006), (100.428571429, 100.857142857))",99.36383928925
"((98.125000003, 98.500000003), (98.875000005, 99.250000005), (99.250000006, 99.625000006), (100.857142858, 101.285714285))",99.470982146375
"((98.125000003, 98.500000003), (98.875000005, 99.250000005), (99.250000006, 99.625000006), (101.285714286, 101.714285714))",99.57812500349999
"((98.125000003, 98.500000003), (98.875000005, 99.250000005), (99.250000006, 99.625000006), (101.714285715, 102.142857143))",99.68526786074999
"((98.125000003, 98.500000003), (98.875000005, 99.250000005), (99.250000006, 99.625000006), (102.142857144, 102.571428571))",99.79241071787499
"((98.125000003, 98.500000003), (98.875000005, 99.250000005), (99.250000006, 99.625000006), (102.571428572, 103.0))",99.899553575
"((98.125000003, 98.500000003), (98.875000005, 99.250000005), (99.625000007, 100.0), (100.000000001, 100.428571428))",99.35044643149999
"((98.125000003, 98.500000003), (98.875000005, 99.250000005), (99.625000007, 100.0), (100.428571429, 100.857142857))",99.457589288625
"((98.125000003, 98.500000003), (98.875000005, 99.250000005), (99.625000007, 100.0), (100.857142858, 101.285714285))",99.56473214575
