Combination,Mean
"((101.734, 101.469), (100.4, 100.134), (99.332, 99.066), (98.531, 98.266))",99.8665
"((101.734, 101.469), (100.4, 100.134), (99.332, 99.066), (98.265, 98.0))",99.8
"((101.734, 101.469), (100.4, 100.134), (99.065, 98.799), (98.798, 98.532))",99.866375
"((101.734, 101.469), (100.4, 100.134), (99.065, 98.799), (98.531, 98.266))",99.79975
"((101.734, 101.469), (100.4, 100.134), (99.065, 98.799), (98.265, 98.0))",99.73325
"((101.734, 101.469), (100.4, 100.134), (98.798, 98.532), (98.531, 98.266))",99.733
"((101.734, 101.469), (100.4, 100.134), (98.798, 98.532), (98.265, 98.0))",99.6665
"((101.734, 101.469), (100.4, 100.134), (98.531, 98.266), (98.265, 98.0))",99.599875
"((101.734, 101.469), (100.133, 99.867), (99.866, 99.6), (99.599, 99.333))",100.200125
"((101.734, 101.469), (100.133, 99.867), (99.866, 99.6), (99.332, 99.066))",100.133375
"((101.734, 101.469), (100.133, 99.867), (99.866, 99.6), (99.065, 98.799))",100.066625
"((101.734, 101.469), (100.133, 99.867), (99.866, 99.6), (98.798, 98.532))",99.999875
"((101.734, 101.469), (100.133, 99.867), (99.866, 99.6), (98.531, 98.266))",99.93325
"((101.734, 101.469), (100.133, 99.867), (99.866, 99.6), (98.265, 98.0))",99.86675
"((101.734, 101.469), (100.133, 99.867), (99.599, 99.333), (99.332, 99.066))",100.066625
"((101.734, 101.469), (100.133, 99.867), (99.599, 99.333), (99.065, 98.799))",99.999875
"((101.734, 101.469), (100.133, 99.867), (99.599, 99.333), (98.798, 98.532))",99.93312499999999
"((101.734, 101.469), (100.133, 99.867), (99.599, 99.333), (98.531, 98.266))",99.8665
"((101.734, 101.469), (100.133, 99.867), (99.599, 99.333), (98.265, 98.0))",99.8
"((101.734, 101.469), (100.133, 99.867), (99.332, 99.066), (99.065, 98.799))",99.933125
"((101.734, 101.469), (100.133, 99.867), (99.332, 99.066), (98.798, 98.532))",99.866375
"((101.734, 101.469), (100.133, 99.867), (99.332, 99.066), (98.531, 98.266))",99.79975
"((101.734, 101.469), (100.133, 99.867), (99.332, 99.066), (98.265, 98.0))",99.73325
"((101.734, 101.469), (100.133, 99.867), (99.065, 98.799), (98.798, 98.532))",99.79962499999999
"((101.734, 101.469), (100.133, 99.867), (99.065, 98.799), (98.531, 98.266))",99.733
"((101.734, 101.469), (100.133, 99.867), (99.065, 98.799), (98.265, 98.0))",99.6665
"((101.734, 101.469), (100.133, 99.867), (98.798, 98.532), (98.531, 98.266))",99.66624999999999
"((101.734, 101.469), (100.133, 99.867), (98.798, 98.532), (98.265, 98.0))",99.59974999999999
"((101.734, 101.469), (100.133, 99.867), (98.531, 98.266), (98.265, 98.0))",99.533125
"((101.734, 101.469), (99.866, 99.6), (99.599, 99.333), (99.332, 99.066))",99.999875
"((101.734, 101.469), (99.866, 99.6), (99.599, 99.333), (99.065, 98.799))",99.933125
"((101.734, 101.469), (99.866, 99.6), (99.599, 99.333), (98.798, 98.532))",99.866375
"((101.734, 101.469), (99.866, 99.6), (99.599, 99.333), (98.531, 98.266))",99.79975
"((101.734, 101.469), (99.866, 99.6), (99.599, 99.333), (98.265, 98.0))",99.73325
"((101.734, 101.469), (99.866, 99.6), (99.332, 99.066), (99.065, 98.799))",99.866375
"((101.734, 101.469), (99.866, 99.6), (99.332, 99.066), (98.798, 98.532))",99.79962499999999
"((101.734, 101.469), (99.866, 99.6), (99.332, 99.066), (98.531, 98.266))",99.733
"((101.734, 101.469), (99.866, 99.6), (99.332, 99.066), (98.265, 98.0))",99.6665
"((101.734, 101.469), (99.866, 99.6), (99.065, 98.799), (98.798, 98.532))",99.732875
"((101.734, 101.469), (99.866, 99.6), (99.065, 98.799), (98.531, 98.266))",99.66625
"((101.734, 101.469), (99.866, 99.6), (99.065, 98.799), (98.265, 98.0))",99.59975
"((101.734, 101.469), (99.866, 99.6), (98.798, 98.532), (98.531, 98.266))",99.5995
"((101.734, 101.469), (99.866, 99.6), (98.798, 98.532), (98.265, 98.0))",99.533
"((101.734, 101.469), (99.866, 99.6), (98.531, 98.266), (98.265, 98.0))",99.466375
"((101.734, 101.469), (99.599, 99.333), (99.332, 99.066), (99.065, 98.799))",99.799625
"((101.734, 101.469), (99.599, 99.333), (99.332, 99.066), (98.798, 98.532))",99.732875
"((101.734, 101.469), (99.599, 99.333), (99.332, 99.066), (98.531, 98.266))",99.66625
"((101.734, 101.469), (99.599, 99.333), (99.332, 99.066), (98.265, 98.0))",99.59975
"((101.734, 101.469), (99.599, 99.333), (99.065, 98.799), (98.798, 98.532))",99.666125
"((101.734, 101.469), (99.599, 99.333), (99.065, 98.799), (98.531, 98.266))",99.5995
"((101.734, 101.469), (99.599, 99.333), (99.065, 98.799), (98.265, 98.0))",99.533
"((101.734, 101.469), (99.599, 99.333), (98.798, 98.532), (98.531, 98.266))",99.53275
"((101.734, 101.469), (99.599, 99.333), (98.798, 98.532), (98.265, 98.0))",99.46624999999999
"((101.734, 101.469), (99.599, 99.333), (98.531, 98.266), (98.265, 98.0))",99.399625
"((101.734, 101.469), (99.332, 99.066), (99.065, 98.799), (98.798, 98.532))",99.59937500000001
"((101.734, 101.469), (99.332, 99.066), (99.065, 98.799), (98.531, 98.266))",99.53275000000001
"((101.734, 101.469), (99.332, 99.066), (99.065, 98.799), (98.265, 98.0))",99.46625
"((101.734, 101.469), (99.332, 99.066), (98.798, 98.532), (98.531, 98.266))",99.46600000000001
"((101.734, 101.469), (99.332, 99.066), (98.798, 98.532), (98.265, 98.0))",99.3995
"((101.734, 101.469), (99.332, 99.066), (98.531, 98.266), (98.265, 98.0))",99.332875
"((101.734, 101.469), (99.065, 98.799), (98.798, 98.532), (98.531, 98.266))",99.39925
"((101.734, 101.469), (99.065, 98.799), (98.798, 98.532), (98.265, 98.0))",99.33274999999999
"((101.734, 101.469), (99.065, 98.799), (98.531, 98.266), (98.265, 98.0))",99.266125
"((101.734, 101.469), (98.798, 98.532), (98.531, 98.266), (98.265, 98.0))",99.19937499999999
"((101.468, 101.202), (101.201, 100.935), (100.934, 100.668), (100.667, 100.4))",100.934375
"((101.468, 101.202), (101.201, 100.935), (100.934, 100.668), (100.4, 100.134))",100.86775
"((101.468, 101.202), (101.201, 100.935), (100.934, 100.668), (100.133, 99.867))",100.801
"((101.468, 101.202), (101.201, 100.935), (100.934, 100.668), (99.866, 99.6))",100.73425
"((101.468, 101.202), (101.201, 100.935), (100.934, 100.668), (99.599, 99.333))",100.6675
"((101.468, 101.202), (101.201, 100.935), (100.934, 100.668), (99.332, 99.066))",100.60075
"((101.468, 101.202), (101.201, 100.935), (100.934, 100.668), (99.065, 98.799))",100.534
"((101.468, 101.202), (101.201, 100.935), (100.934, 100.668), (98.798, 98.532))",100.46725
"((101.468, 101.202), (101.201, 100.935), (100.934, 100.668), (98.531, 98.266))",100.400625
"((101.468, 101.202), (101.201, 100.935), (100.934, 100.668), (98.265, 98.0))",100.334125
"((101.468, 101.202), (101.201, 100.935), (100.667, 100.4), (100.4, 100.134))",100.800875
"((101.468, 101.202), (101.201, 100.935), (100.667, 100.4), (100.133, 99.867))",100.734125
"((101.468, 101.202), (101.201, 100.935), (100.667, 100.4), (99.866, 99.6))",100.667375
"((101.468, 101.202), (101.201, 100.935), (100.667, 100.4), (99.599, 99.333))",100.60062500000001
"((101.468, 101.202), (101.201, 100.935), (100.667, 100.4), (99.332, 99.066))",100.53387500000001
"((101.468, 101.202), (101.201, 100.935), (100.667, 100.4), (99.065, 98.799))",100.46712500000001
"((101.468, 101.202), (101.201, 100.935), (100.667, 100.4), (98.798, 98.532))",100.400375
"((101.468, 101.202), (101.201, 100.935), (100.667, 100.4), (98.531, 98.266))",100.33375000000001
"((101.468, 101.202), (101.201, 100.935), (100.667, 100.4), (98.265, 98.0))",100.26725
"((101.468, 101.202), (101.201, 100.935), (100.4, 100.134), (100.133, 99.867))",100.6675
"((101.468, 101.202), (101.201, 100.935), (100.4, 100.134), (99.866, 99.6))",100.60075
"((101.468, 101.202), (101.201, 100.935), (100.4, 100.134), (99.599, 99.333))",100.534
"((101.468, 101.202), (101.201, 100.935), (100.4, 100.134), (99.332, 99.066))",100.46725
"((101.468, 101.202), (101.201, 100.935), (100.4, 100.134), (99.065, 98.799))",100.40050000000001
"((101.468, 101.202), (101.201, 100.935), (100.4, 100.134), (98.798, 98.532))",100.33375000000001
"((101.468, 101.202), (101.201, 100.935), (100.4, 100.134), (98.531, 98.266))",100.26712500000001
"((101.468, 101.202), (101.201, 100.935), (100.4, 100.134), (98.265, 98.0))",100.200625
"((101.468, 101.202), (101.201, 100.935), (100.133, 99.867), (99.866, 99.6))",100.534
"((101.468, 101.202), (101.201, 100.935), (100.133, 99.867), (99.599, 99.333))",100.46725
"((101.468, 101.202), (101.201, 100.935), (100.133, 99.867), (99.332, 99.066))",100.40050000000001
"((101.468, 101.202), (101.201, 100.935), (100.133, 99.867), (99.065, 98.799))",100.33375000000001
"((101.468, 101.202), (101.201, 100.935), (100.133, 99.867), (98.798, 98.532))",100.267
"((101.468, 101.202), (101.201, 100.935), (100.133, 99.867), (98.531, 98.266))",100.20037500000001
"((101.468, 101.202), (101.201, 100.935), (100.133, 99.867), (98.265, 98.0))",100.133875
"((101.468, 101.202), (101.201, 100.935), (99.866, 99.6), (99.599, 99.333))",100.40050000000001
"((101.468, 101.202), (101.201, 100.935), (99.866, 99.6), (99.332, 99.066))",100.33375000000001
"((101.468, 101.202), (101.201, 100.935), (99.866, 99.6), (99.065, 98.799))",100.26700000000001
"((101.468, 101.202), (101.201, 100.935), (99.866, 99.6), (98.798, 98.532))",100.20025000000001
"((101.468, 101.202), (101.201, 100.935), (99.866, 99.6), (98.531, 98.266))",100.13362500000001
"((101.468, 101.202), (101.201, 100.935), (99.866, 99.6), (98.265, 98.0))",100.067125
"((101.468, 101.202), (101.201, 100.935), (99.599, 99.333), (99.332, 99.066))",100.26700000000001
"((101.468, 101.202), (101.201, 100.935), (99.599, 99.333), (99.065, 98.799))",100.20025000000001
"((101.468, 101.202), (101.201, 100.935), (99.599, 99.333), (98.798, 98.532))",100.1335
"((101.468, 101.202), (101.201, 100.935), (99.599, 99.333), (98.531, 98.266))",100.06687500000001
"((101.468, 101.202), (101.201, 100.935), (99.599, 99.333), (98.265, 98.0))",100.000375
"((101.468, 101.202), (101.201, 100.935), (99.332, 99.066), (99.065, 98.799))",100.13350000000001
"((101.468, 101.202), (101.201, 100.935), (99.332, 99.066), (98.798, 98.532))",100.06675000000001
"((101.468, 101.202), (101.201, 100.935), (99.332, 99.066), (98.531, 98.266))",100.00012500000001
"((101.468, 101.202), (101.201, 100.935), (99.332, 99.066), (98.265, 98.0))",99.933625
"((101.468, 101.202), (101.201, 100.935), (99.065, 98.799), (98.798, 98.532))",100.0
"((101.468, 101.202), (101.201, 100.935), (99.065, 98.799), (98.531, 98.266))",99.93337500000001
"((101.468, 101.202), (101.201, 100.935), (99.065, 98.799), (98.265, 98.0))",99.86687500000001
"((101.468, 101.202), (101.201, 100.935), (98.798, 98.532), (98.531, 98.266))",99.866625
"((101.468, 101.202), (101.201, 100.935), (98.798, 98.532), (98.265, 98.0))",99.800125
"((101.468, 101.202), (101.201, 100.935), (98.531, 98.266), (98.265, 98.0))",99.7335
"((101.468, 101.202), (100.934, 100.668), (100.667, 100.4), (100.4, 100.134))",100.734125
"((101.468, 101.202), (100.934, 100.668), (100.667, 100.4), (100.133, 99.867))",100.667375
"((101.468, 101.202), (100.934, 100.668), (100.667, 100.4), (99.866, 99.6))",100.60062500000001
"((101.468, 101.202), (100.934, 100.668), (100.667, 100.4), (99.599, 99.333))",100.53387500000001
"((101.468, 101.202), (100.934, 100.668), (100.667, 100.4), (99.332, 99.066))",100.46712500000001
"((101.468, 101.202), (100.934, 100.668), (100.667, 100.4), (99.065, 98.799))",100.40037500000001
"((101.468, 101.202), (100.934, 100.668), (100.667, 100.4), (98.798, 98.532))",100.33362500000001
"((101.468, 101.202), (100.934, 100.668), (100.667, 100.4), (98.531, 98.266))",100.26700000000001
"((101.468, 101.202), (100.934, 100.668), (100.667, 100.4), (98.265, 98.0))",100.2005
"((101.468, 101.202), (100.934, 100.668), (100.4, 100.134), (100.133, 99.867))",100.60075
"((101.468, 101.202), (100.934, 100.668), (100.4, 100.134), (99.866, 99.6))",100.534
"((101.468, 101.202), (100.934, 100.668), (100.4, 100.134), (99.599, 99.333))",100.46725
"((101.468, 101.202), (100.934, 100.668), (100.4, 100.134), (99.332, 99.066))",100.40050000000001
"((101.468, 101.202), (100.934, 100.668), (100.4, 100.134), (99.065, 98.799))",100.33375000000001
"((101.468, 101.202), (100.934, 100.668), (100.4, 100.134), (98.798, 98.532))",100.267
"((101.468, 101.202), (100.934, 100.668), (100.4, 100.134), (98.531, 98.266))",100.20037500000001
"((101.468, 101.202), (100.934, 100.668), (100.4, 100.134), (98.265, 98.0))",100.133875
"((101.468, 101.202), (100.934, 100.668), (100.133, 99.867), (99.866, 99.6))",100.46725
"((101.468, 101.202), (100.934, 100.668), (100.133, 99.867), (99.599, 99.333))",100.40050000000001
"((101.468, 101.202), (100.934, 100.668), (100.133, 99.867), (99.332, 99.066))",100.33375000000001
"((101.468, 101.202), (100.934, 100.668), (100.133, 99.867), (99.065, 98.799))",100.26700000000001
"((101.468, 101.202), (100.934, 100.668), (100.133, 99.867), (98.798, 98.532))",100.20025000000001
"((101.468, 101.202), (100.934, 100.668), (100.133, 99.867), (98.531, 98.266))",100.13362500000001
"((101.468, 101.202), (100.934, 100.668), (100.133, 99.867), (98.265, 98.0))",100.067125
"((101.468, 101.202), (100.934, 100.668), (99.866, 99.6), (99.599, 99.333))",100.33375000000001
"((101.468, 101.202), (100.934, 100.668), (99.866, 99.6), (99.332, 99.066))",100.26700000000001
"((101.468, 101.202), (100.934, 100.668), (99.866, 99.6), (99.065, 98.799))",100.20025000000001
"((101.468, 101.202), (100.934, 100.668), (99.866, 99.6), (98.798, 98.532))",100.1335
"((101.468, 101.202), (100.934, 100.668), (99.866, 99.6), (98.531, 98.266))",100.06687500000001
"((101.468, 101.202), (100.934, 100.668), (99.866, 99.6), (98.265, 98.0))",100.000375
"((101.468, 101.202), (100.934, 100.668), (99.599, 99.333), (99.332, 99.066))",100.20025000000001
"((101.468, 101.202), (100.934, 100.668), (99.599, 99.333), (99.065, 98.799))",100.13350000000001
"((101.468, 101.202), (100.934, 100.668), (99.599, 99.333), (98.798, 98.532))",100.06675000000001
"((101.468, 101.202), (100.934, 100.668), (99.599, 99.333), (98.531, 98.266))",100.00012500000001
"((101.468, 101.202), (100.934, 100.668), (99.599, 99.333), (98.265, 98.0))",99.933625
"((101.468, 101.202), (100.934, 100.668), (99.332, 99.066), (99.065, 98.799))",100.06675000000001
"((101.468, 101.202), (100.934, 100.668), (99.332, 99.066), (98.798, 98.532))",100.0
"((101.468, 101.202), (100.934, 100.668), (99.332, 99.066), (98.531, 98.266))",99.93337500000001
"((101.468, 101.202), (100.934, 100.668), (99.332, 99.066), (98.265, 98.0))",99.86687500000001
"((101.468, 101.202), (100.934, 100.668), (99.065, 98.799), (98.798, 98.532))",99.93325000000002
"((101.468, 101.202), (100.934, 100.668), (99.065, 98.799), (98.531, 98.266))",99.86662500000001
"((101.468, 101.202), (100.934, 100.668), (99.065, 98.799), (98.265, 98.0))",99.80012500000001
"((101.468, 101.202), (100.934, 100.668), (98.798, 98.532), (98.531, 98.266))",99.79987500000001
"((101.468, 101.202), (100.934, 100.668), (98.798, 98.532), (98.265, 98.0))",99.73337500000001
"((101.468, 101.202), (100.934, 100.668), (98.531, 98.266), (98.265, 98.0))",99.66675000000001
"((101.468, 101.202), (100.667, 100.4), (100.4, 100.134), (100.133, 99.867))",100.533875
"((101.468, 101.202), (100.667, 100.4), (100.4, 100.134), (99.866, 99.6))",100.467125
"((101.468, 101.202), (100.667, 100.4), (100.4, 100.134), (99.599, 99.333))",100.400375
"((101.468, 101.202), (100.667, 100.4), (100.4, 100.134), (99.332, 99.066))",100.333625
"((101.468, 101.202), (100.667, 100.4), (100.4, 100.134), (99.065, 98.799))",100.266875
"((101.468, 101.202), (100.667, 100.4), (100.4, 100.134), (98.798, 98.532))",100.20012499999999
"((101.468, 101.202), (100.667, 100.4), (100.4, 100.134), (98.531, 98.266))",100.1335
"((101.468, 101.202), (100.667, 100.4), (100.4, 100.134), (98.265, 98.0))",100.067
"((101.468, 101.202), (100.667, 100.4), (100.133, 99.867), (99.866, 99.6))",100.40037500000001
"((101.468, 101.202), (100.667, 100.4), (100.133, 99.867), (99.599, 99.333))",100.33362500000001
"((101.468, 101.202), (100.667, 100.4), (100.133, 99.867), (99.332, 99.066))",100.26687500000001
"((101.468, 101.202), (100.667, 100.4), (100.133, 99.867), (99.065, 98.799))",100.20012500000001
"((101.468, 101.202), (100.667, 100.4), (100.133, 99.867), (98.798, 98.532))",100.133375
"((101.468, 101.202), (100.667, 100.4), (100.133, 99.867), (98.531, 98.266))",100.06675000000001
"((101.468, 101.202), (100.667, 100.4), (100.133, 99.867), (98.265, 98.0))",100.00025000000001
"((101.468, 101.202), (100.667, 100.4), (99.866, 99.6), (99.599, 99.333))",100.266875
"((101.468, 101.202), (100.667, 100.4), (99.866, 99.6), (99.332, 99.066))",100.200125
"((101.468, 101.202), (100.667, 100.4), (99.866, 99.6), (99.065, 98.799))",100.133375
"((101.468, 101.202), (100.667, 100.4), (99.866, 99.6), (98.798, 98.532))",100.06662499999999
"((101.468, 101.202), (100.667, 100.4), (99.866, 99.6), (98.531, 98.266))",100.0
"((101.468, 101.202), (100.667, 100.4), (99.866, 99.6), (98.265, 98.0))",99.9335
"((101.468, 101.202), (100.667, 100.4), (99.599, 99.333), (99.332, 99.066))",100.13337500000002
"((101.468, 101.202), (100.667, 100.4), (99.599, 99.333), (99.065, 98.799))",100.06662500000002
"((101.468, 101.202), (100.667, 100.4), (99.599, 99.333), (98.798, 98.532))",99.999875
"((101.468, 101.202), (100.667, 100.4), (99.599, 99.333), (98.531, 98.266))",99.93325000000002
"((101.468, 101.202), (100.667, 100.4), (99.599, 99.333), (98.265, 98.0))",99.86675000000001
"((101.468, 101.202), (100.667, 100.4), (99.332, 99.066), (99.065, 98.799))",99.999875
"((101.468, 101.202), (100.667, 100.4), (99.332, 99.066), (98.798, 98.532))",99.93312499999999
"((101.468, 101.202), (100.667, 100.4), (99.332, 99.066), (98.531, 98.266))",99.8665
"((101.468, 101.202), (100.667, 100.4), (99.332, 99.066), (98.265, 98.0))",99.8
"((101.468, 101.202), (100.667, 100.4), (99.065, 98.799), (98.798, 98.532))",99.866375
"((101.468, 101.202), (100.667, 100.4), (99.065, 98.799), (98.531, 98.266))",99.79975
"((101.468, 101.202), (100.667, 100.4), (99.065, 98.799), (98.265, 98.0))",99.73325
"((101.468, 101.202), (100.667, 100.4), (98.798, 98.532), (98.531, 98.266))",99.733
"((101.468, 101.202), (100.667, 100.4), (98.798, 98.532), (98.265, 98.0))",99.6665
"((101.468, 101.202), (100.667, 100.4), (98.531, 98.266), (98.265, 98.0))",99.59987500000001
"((101.468, 101.202), (100.4, 100.134), (100.133, 99.867), (99.866, 99.6))",100.33375
"((101.468, 101.202), (100.4, 100.134), (100.133, 99.867), (99.599, 99.333))",100.267
"((101.468, 101.202), (100.4, 100.134), (100.133, 99.867), (99.332, 99.066))",100.20025
"((101.468, 101.202), (100.4, 100.134), (100.133, 99.867), (99.065, 98.799))",100.1335
"((101.468, 101.202), (100.4, 100.134), (100.133, 99.867), (98.798, 98.532))",100.06674999999998
"((101.468, 101.202), (100.4, 100.134), (100.133, 99.867), (98.531, 98.266))",100.000125
"((101.468, 101.202), (100.4, 100.134), (100.133, 99.867), (98.265, 98.0))",99.93362499999999
"((101.468, 101.202), (100.4, 100.134), (99.866, 99.6), (99.599, 99.333))",100.20025000000001
"((101.468, 101.202), (100.4, 100.134), (99.866, 99.6), (99.332, 99.066))",100.13350000000001
"((101.468, 101.202), (100.4, 100.134), (99.866, 99.6), (99.065, 98.799))",100.06675000000001
"((101.468, 101.202), (100.4, 100.134), (99.866, 99.6), (98.798, 98.532))",100.0
"((101.468, 101.202), (100.4, 100.134), (99.866, 99.6), (98.531, 98.266))",99.93337500000001
"((101.468, 101.202), (100.4, 100.134), (99.866, 99.6), (98.265, 98.0))",99.86687500000001
"((101.468, 101.202), (100.4, 100.134), (99.599, 99.333), (99.332, 99.066))",100.06675
"((101.468, 101.202), (100.4, 100.134), (99.599, 99.333), (99.065, 98.799))",100.0
"((101.468, 101.202), (100.4, 100.134), (99.599, 99.333), (98.798, 98.532))",99.93324999999999
"((101.468, 101.202), (100.4, 100.134), (99.599, 99.333), (98.531, 98.266))",99.866625
"((101.468, 101.202), (100.4, 100.134), (99.599, 99.333), (98.265, 98.0))",99.800125
"((101.468, 101.202), (100.4, 100.134), (99.332, 99.066), (99.065, 98.799))",99.93325
"((101.468, 101.202), (100.4, 100.134), (99.332, 99.066), (98.798, 98.532))",99.8665
"((101.468, 101.202), (100.4, 100.134), (99.332, 99.066), (98.531, 98.266))",99.799875
"((101.468, 101.202), (100.4, 100.134), (99.332, 99.066), (98.265, 98.0))",99.733375
"((101.468, 101.202), (100.4, 100.134), (99.065, 98.799), (98.798, 98.532))",99.79974999999999
"((101.468, 101.202), (100.4, 100.134), (99.065, 98.799), (98.531, 98.266))",99.733125
"((101.468, 101.202), (100.4, 100.134), (99.065, 98.799), (98.265, 98.0))",99.666625
"((101.468, 101.202), (100.4, 100.134), (98.798, 98.532), (98.531, 98.266))",99.666375
"((101.468, 101.202), (100.4, 100.134), (98.798, 98.532), (98.265, 98.0))",99.599875
"((101.468, 101.202), (100.4, 100.134), (98.531, 98.266), (98.265, 98.0))",99.53325
"((101.468, 101.202), (100.133, 99.867), (99.866, 99.6), (99.599, 99.333))",100.1335
"((101.468, 101.202), (100.133, 99.867), (99.866, 99.6), (99.332, 99.066))",100.06675
"((101.468, 101.202), (100.133, 99.867), (99.866, 99.6), (99.065, 98.799))",100.0
"((101.468, 101.202), (100.133, 99.867), (99.866, 99.6), (98.798, 98.532))",99.93324999999999
"((101.468, 101.202), (100.133, 99.867), (99.866, 99.6), (98.531, 98.266))",99.866625
"((101.468, 101.202), (100.133, 99.867), (99.866, 99.6), (98.265, 98.0))",99.800125
"((101.468, 101.202), (100.133, 99.867), (99.599, 99.333), (99.332, 99.066))",100.00000000000001
"((101.468, 101.202), (100.133, 99.867), (99.599, 99.333), (99.065, 98.799))",99.93325000000002
"((101.468, 101.202), (100.133, 99.867), (99.599, 99.333), (98.798, 98.532))",99.8665
"((101.468, 101.202), (100.133, 99.867), (99.599, 99.333), (98.531, 98.266))",99.79987500000001
"((101.468, 101.202), (100.133, 99.867), (99.599, 99.333), (98.265, 98.0))",99.73337500000001
"((101.468, 101.202), (100.133, 99.867), (99.332, 99.066), (99.065, 98.799))",99.8665
"((101.468, 101.202), (100.133, 99.867), (99.332, 99.066), (98.798, 98.532))",99.79974999999999
"((101.468, 101.202), (100.133, 99.867), (99.332, 99.066), (98.531, 98.266))",99.733125
"((101.468, 101.202), (100.133, 99.867), (99.332, 99.066), (98.265, 98.0))",99.666625
"((101.468, 101.202), (100.133, 99.867), (99.065, 98.799), (98.798, 98.532))",99.733
"((101.468, 101.202), (100.133, 99.867), (99.065, 98.799), (98.531, 98.266))",99.666375
"((101.468, 101.202), (100.133, 99.867), (99.065, 98.799), (98.265, 98.0))",99.599875
"((101.468, 101.202), (100.133, 99.867), (98.798, 98.532), (98.531, 98.266))",99.599625
"((101.468, 101.202), (100.133, 99.867), (98.798, 98.532), (98.265, 98.0))",99.533125
"((101.468, 101.202), (100.133, 99.867), (98.531, 98.266), (98.265, 98.0))",99.46650000000001
"((101.468, 101.202), (99.866, 99.6), (99.599, 99.333), (99.332, 99.066))",99.93325
"((101.468, 101.202), (99.866, 99.6), (99.599, 99.333), (99.065, 98.799))",99.8665
"((101.468, 101.202), (99.866, 99.6), (99.599, 99.333), (98.798, 98.532))",99.79974999999999
"((101.468, 101.202), (99.866, 99.6), (99.599, 99.333), (98.531, 98.266))",99.733125
"((101.468, 101.202), (99.866, 99.6), (99.599, 99.333), (98.265, 98.0))",99.666625
"((101.468, 101.202), (99.866, 99.6), (99.332, 99.066), (99.065, 98.799))",99.79975
"((101.468, 101.202), (99.866, 99.6), (99.332, 99.066), (98.798, 98.532))",99.733
"((101.468, 101.202), (99.866, 99.6), (99.332, 99.066), (98.531, 98.266))",99.666375
"((101.468, 101.202), (99.866, 99.6), (99.332, 99.066), (98.265, 98.0))",99.599875
"((101.468, 101.202), (99.866, 99.6), (99.065, 98.799), (98.798, 98.532))",99.66624999999999
"((101.468, 101.202), (99.866, 99.6), (99.065, 98.799), (98.531, 98.266))",99.599625
"((101.468, 101.202), (99.866, 99.6), (99.065, 98.799), (98.265, 98.0))",99.533125
"((101.468, 101.202), (99.866, 99.6), (98.798, 98.532), (98.531, 98.266))",99.532875
"((101.468, 101.202), (99.866, 99.6), (98.798, 98.532), (98.265, 98.0))",99.466375
"((101.468, 101.202), (99.866, 99.6), (98.531, 98.266), (98.265, 98.0))",99.39975
"((101.468, 101.202), (99.599, 99.333), (99.332, 99.066), (99.065, 98.799))",99.733
"((101.468, 101.202), (99.599, 99.333), (99.332, 99.066), (98.798, 98.532))",99.66624999999999
"((101.468, 101.202), (99.599, 99.333), (99.332, 99.066), (98.531, 98.266))",99.599625
"((101.468, 101.202), (99.599, 99.333), (99.332, 99.066), (98.265, 98.0))",99.533125
"((101.468, 101.202), (99.599, 99.333), (99.065, 98.799), (98.798, 98.532))",99.5995
"((101.468, 101.202), (99.599, 99.333), (99.065, 98.799), (98.531, 98.266))",99.532875
"((101.468, 101.202), (99.599, 99.333), (99.065, 98.799), (98.265, 98.0))",99.466375
"((101.468, 101.202), (99.599, 99.333), (98.798, 98.532), (98.531, 98.266))",99.466125
"((101.468, 101.202), (99.599, 99.333), (98.798, 98.532), (98.265, 98.0))",99.399625
"((101.468, 101.202), (99.599, 99.333), (98.531, 98.266), (98.265, 98.0))",99.33300000000001
"((101.468, 101.202), (99.332, 99.066), (99.065, 98.799), (98.798, 98.532))",99.53275
"((101.468, 101.202), (99.332, 99.066), (99.065, 98.799), (98.531, 98.266))",99.466125
"((101.468, 101.202), (99.332, 99.066), (99.065, 98.799), (98.265, 98.0))",99.399625
"((101.468, 101.202), (99.332, 99.066), (98.798, 98.532), (98.531, 98.266))",99.39937499999999
"((101.468, 101.202), (99.332, 99.066), (98.798, 98.532), (98.265, 98.0))",99.33287499999999
"((101.468, 101.202), (99.332, 99.066), (98.531, 98.266), (98.265, 98.0))",99.26625
"((101.468, 101.202), (99.065, 98.799), (98.798, 98.532), (98.531, 98.266))",99.33262500000001
"((101.468, 101.202), (99.065, 98.799), (98.798, 98.532), (98.265, 98.0))",99.266125
"((101.468, 101.202), (99.065, 98.799), (98.531, 98.266), (98.265, 98.0))",99.1995
"((101.468, 101.202), (98.798, 98.532), (98.531, 98.266), (98.265, 98.0))",99.13275
"((101.201, 100.935), (100.934, 100.668), (100.667, 100.4), (100.4, 100.134))",100.667375
"((101.201, 100.935), (100.934, 100.668), (100.667, 100.4), (100.133, 99.867))",100.60062500000001
"((101.201, 100.935), (100.934, 100.668), (100.667, 100.4), (99.866, 99.6))",100.53387500000001
"((101.201, 100.935), (100.934, 100.668), (100.667, 100.4), (99.599, 99.333))",100.46712500000001
"((101.201, 100.935), (100.934, 100.668), (100.667, 100.4), (99.332, 99.066))",100.40037500000001
"((101.201, 100.935), (100.934, 100.668), (100.667, 100.4), (99.065, 98.799))",100.33362500000001
"((101.201, 100.935), (100.934, 100.668), (100.667, 100.4), (98.798, 98.532))",100.266875
